0.01,19542.084
0.23,19350.508
0.45,19251.124
0.67,19198.386
0.89,19147.103
1.11,19093.609
1.33,19036.387
1.55,18974.457
1.77,18907.059
1.99,18833.445
2.21,18753.004
2.43,18665.297
2.65,18569.937
2.87,18466.598
3.09,17376.906
3.31,16227.633
3.53,15510.498
3.75,14896.374
3.97,14333.869
4.19,13803.541
4.41,13295.895
4.63,12805.611
4.85,12329.465
5.07,11865.385
5.29,11411.996
5.51,10968.352
5.73,5530.554
5.95,0
